id,driving_children,dob,age,home_children,years_on_job,income,single_parent,home_value,marital_status,gender,education,occupation,travel_time,car_use,vehicle_value,time_in_force,car_type,red_car,total_claims_5_years,claims_frequency_5_years,license_revoked,vehicle_points,claims_amount,car_age,claims_flag_crash,city_population
457987162,0,1958-03-16,41,0,10,97700,0,0,0,F,Bachelors,Home Maker,43,Private,26250,8,Pickup,0,0,0,0,0,0,6,0,Rural
601891328,0,1954-06-22,45,3,23,1158,0,0,1,F,High School,Student,10,Commercial,6120,10,SUV,0,0,0,0,0,0,1,0,Rural
62418137,0,1946-05-21,53,0,15,114088,0,306745,1,F,High School,Manager,25,Private,22920,10,Pickup,0,0,0,0,0,0,8,0,Urban
312200998,0,1948-05-24,51,0,13,80621,0,256152,1,F,High School,Professional,27,Private,25700,1,Van,0,0,0,0,0,0,1,0,Urban
441643202,0,1948-08-02,51,1,12,94328,0,327651,1,F,Masters,Lawyer,44,Private,6900,3,Sports Car,0,0,0,0,0,0,1,0,Urban
58776285,0,1946-02-28,53,0,13,25289,0,108139,1,F,High School,Home Maker,31,Private,13850,1,SUV,0,0,0,0,0,4257,7,1,Urban
321756880,0,1968-04-22,31,3,14,26112,0,117229,1,F,High School,Clerical,58,Private,14030,3,SUV,0,0,0,0,0,4277,5,1,Rural
720467228,0,1967-08-23,32,3,13,30955,1,111256,0,F,High School,Clerical,9,Private,7800,4,SUV,0,0,0,1,0,2832,8,1,Urban
272574318,0,1940-11-21,58,0,12,131560,0,0,0,F,PhD,Doctor,40,Private,14870,1,SUV,0,0,0,0,2,19597,14,1,Urban
170341954,0,1950-08-29,49,1,15,89612,0,261946,1,M,Masters,Professional,23,Commercial,6400,10,Pickup,1,0,0,0,0,0,23,0,Urban
589266751,0,1949-03-08,50,0,14,90566,0,295771,0,F,Masters,Lawyer,40,Private,23260,17,Van,0,0,0,0,0,0,18,0,Urban
82438997,0,1953-12-14,45,2,12,62447,1,203472,0,M,High School,Blue Collar,39,Commercial,12240,7,Minivan,1,0,0,0,0,0,1,0,Urban
290532681,0,1953-03-06,46,0,5,108701,0,337340,1,F,Masters,Manager,39,Private,12070,3,SUV,0,0,0,0,0,0,17,0,Urban
775565803,0,1952-08-01,47,0,12,94774,0,254197,0,M,High School,Manager,43,Commercial,21070,1,Van,0,3460,1,0,1,0,13,0,Urban
406716758,1,1955-12-28,43,2,16,72357,0,288115,1,M,Bachelors,Blue Collar,40,Commercial,23190,1,Minivan,1,0,0,0,0,0,7,0,Urban
75059545,0,1958-09-02,41,0,12,80718,0,0,0,F,Bachelors,Professional,29,Private,26480,11,Sports Car,0,8623,3,0,5,0,8,0,Urban
92266258,0,1960-05-05,39,0,11,19016,0,173712,0,M,High School,Professional,22,Commercial,10950,13,Pickup,1,0,0,0,0,0,8,0,Rural
968152368,0,1950-10-22,49,0,0,0,0,0,0,F,High School,Home Maker,55,Private,19810,7,Minivan,0,0,0,0,1,0,1,0,Rural
320606745,0,1954-04-22,45,0,63,19909,0,130331,1,F,High School,Clerical,14,Private,7990,1,Sports Car,0,0,0,0,0,0,1,0,Urban
484098012,1,1940-11-17,59,1,12,119382,1,0,0,F,Masters,Manager,26,Commercial,24130,13,Pickup,0,0,0,0,0,2738,16,1,Urban
334788395,0,1954-06-02,45,2,13,36947,0,165094,1,F,High School,Clerical,32,Private,6200,6,SUV,0,0,0,0,0,0,1,0,Urban
645904097,0,1965-09-01,34,2,13,27581,1,0,0,M,High School,Blue Collar,38,Commercial,12250,4,Minivan,1,0,0,0,6,0,5,0,Rural
330583611,0,1966-10-29,33,1,11,86187,1,241285,0,M,Bachelors,Professional,81,Private,13420,17,Minivan,0,0,0,0,1,0,5,0,Rural
469933313,0,1947-04-21,52,0,12,42255,0,0,0,M,High School,Blue Collar,61,Commercial,22280,3,Minivan,0,0,0,0,1,0,12,0,Urban
729998807,0,1946-06-30,53,0,13,37646,0,0,1,F,High School,Clerical,19,Private,16020,4,SUV,0,7462,2,0,0,0,10,0,Urban
160311489,0,1962-06-23,37,0,11,116043,0,0,0,F,Bachelors,Home Maker,40,Private,16800,17,SUV,0,0,0,0,3,0,9,0,Urban
13754425,0,1954-08-01,45,2,14,89479,0,239934,1,M,Bachelors,Manager,30,Private,14950,10,Minivan,1,0,0,0,0,0,8,0,Urban
314329596,0,1960-12-22,38,0,8,92917,0,0,0,M,Bachelors,Professional,57,Private,15120,1,Minivan,1,722,3,0,0,0,4,0,Rural
119788926,0,1963-06-25,36,3,7,29741,1,0,0,F,High School,Clerical,32,Private,8070,6,SUV,0,2797,2,0,0,0,7,0,Urban
335706802,0,1947-12-26,51,0,12,3673,0,120377,1,M,High School,Student,5,Commercial,11180,10,Pickup,0,0,0,0,0,0,1,0,Rural
196318853,1,1960-03-01,39,2,15,61370,1,0,0,M,Masters,Manager,6,Commercial,21770,6,Van,1,35577,3,1,0,4658,12,1,Urban
944419063,0,1948-01-03,51,0,13,32159,0,195096,0,F,High School,Blue Collar,46,Private,2600,6,SUV,0,0,0,1,2,0,6,0,Rural
870743869,2,1959-08-14,40,3,14,20126,1,138444,0,F,High School,Blue Collar,5,Private,8260,6,SUV,0,0,0,0,0,0,1,0,Urban
17880810,0,1945-08-20,54,0,11,44782,0,148676,0,F,High School,Clerical,83,Private,30260,3,SUV,0,0,0,0,0,5259,9,1,Urban
645000039,0,1964-12-23,34,4,14,59828,1,0,0,F,Bachelors,Blue Collar,56,Commercial,10880,10,SUV,0,0,0,0,0,0,13,0,Urban
594467420,1,1958-01-14,41,2,14,74022,0,247884,1,F,Masters,Manager,51,Private,13000,10,Sports Car,0,4418,1,0,0,0,12,0,Urban
756140580,0,1963-10-16,36,0,11,80256,0,235169,1,M,Bachelors,Blue Collar,9,Commercial,14860,4,Minivan,1,2592,4,0,1,0,15,0,Urban
605748289,0,1944-06-18,55,0,14,6094,0,0,1,M,High School,Student,28,Commercial,22770,4,Panel Truck,1,2631,1,0,1,0,1,0,Urban
930282594,1,1954-01-28,45,2,0,0,0,69743,1,F,Masters,Home Maker,27,Private,14300,1,Minivan,0,9062,1,0,1,0,11,0,Urban
128484499,2,1954-01-29,45,2,12,30085,0,128194,1,M,High School,Clerical,44,Commercial,7200,4,Pickup,0,0,0,1,3,3769,8,1,Urban
901443160,0,1949-02-05,50,0,11,80241,0,0,0,F,Masters,Lawyer,17,Private,14520,4,Pickup,0,7628,2,0,7,0,11,0,Urban
50629045,1,1954-12-29,44,2,15,46140,0,169084,1,M,High School,Blue Collar,29,Commercial,10510,1,Pickup,0,4276,3,0,7,5733,1,1,Urban
465629484,0,1944-05-11,55,0,12,55673,0,245678,1,F,Bachelors,Blue Collar,43,Commercial,27400,14,Van,0,0,0,0,0,0,13,0,Urban
752931241,0,1955-08-21,44,0,8,32317,0,0,0,M,High School,Clerical,68,Private,22450,7,Minivan,1,3738,1,0,8,4363,1,1,Urban
656528078,0,1949-03-09,50,0,9,58762,0,0,0,M,Masters,Lawyer,13,Private,13320,6,Minivan,1,5253,3,0,0,0,8,0,Urban
934286635,0,1939-10-09,60,0,15,76899,0,270631,1,M,PhD,Doctor,34,Private,7900,4,Sports Car,1,45574,3,1,0,0,14,0,Urban
128002194,0,1959-01-29,40,0,12,48640,0,0,0,M,High School,Blue Collar,19,Commercial,10360,1,Pickup,0,0,0,0,0,0,4,0,Rural
65790066,0,1942-03-03,57,0,6,78592,0,248326,1,F,High School,Blue Collar,42,Commercial,15760,7,Sports Car,0,9462,3,0,0,0,8,0,Urban
357762726,0,1952-10-10,47,0,12,80105,0,0,0,M,Masters,Manager,29,Private,14210,6,Minivan,1,0,0,0,1,0,12,0,Urban
197015157,0,1935-10-17,64,0,13,61521,0,248878,1,F,Masters,Lawyer,41,Private,7650,1,Sports Car,0,0,0,0,8,7390,9,1,Urban
944239689,0,1965-04-05,34,1,9,105554,1,229868,0,M,Masters,Lawyer,75,Private,5300,4,Minivan,0,7504,2,0,2,1165,20,1,Urban
48124408,0,1946-12-19,52,0,6,147666,0,405910,1,F,Masters,Lawyer,43,Private,6700,11,SUV,0,0,0,0,0,0,17,0,Rural
192114963,0,1958-10-10,41,2,10,78675,1,265450,0,M,Bachelors,Blue Collar,33,Commercial,13470,11,Minivan,1,0,0,0,0,0,3,0,Urban
975778622,0,1945-03-02,54,0,11,105762,0,0,0,M,Masters,Lawyer,5,Private,17480,6,Minivan,1,0,0,1,2,0,18,0,Urban
277552954,0,1957-02-03,42,2,11,79185,0,243880,1,F,Bachelors,Professional,28,Private,13020,3,SUV,0,6689,1,0,5,0,1,0,Urban
33544630,0,1943-01-30,56,0,13,111702,0,0,0,F,PhD,Manager,18,Private,18270,6,SUV,0,0,0,0,0,0,17,0,Urban
511097692,0,1947-12-26,51,0,10,55573,0,0,0,F,Masters,Lawyer,18,Private,12160,1,SUV,0,9768,1,0,6,0,14,0,Urban
673726800,0,1946-03-30,53,0,8,61862,0,245885,1,M,PhD,Doctor,33,Private,11270,1,Pickup,1,0,0,0,0,686,14,1,Urban
362716446,0,1964-02-01,35,0,11,13760,0,0,0,F,High School,Student,27,Commercial,7700,6,SUV,0,10177,2,0,3,0,1,0,Urban
758370952,0,1945-10-17,54,0,13,88668,0,316419,1,F,PhD,Lawyer,63,Private,20090,4,Minivan,0,10520,2,0,1,1065,14,1,Urban
621176428,0,1949-06-03,50,0,13,2657,0,109134,1,F,Masters,Home Maker,63,Private,10480,13,Sports Car,0,20452,2,1,2,5075,11,1,Urban
180019907,0,1970-11-03,29,1,11,51122,0,201650,1,F,Bachelors,Blue Collar,40,Commercial,10470,1,SUV,0,19030,3,1,9,0,9,0,Urban
756376204,0,1966-12-29,32,3,14,21944,0,128776,1,F,High School,Blue Collar,34,Private,7270,1,SUV,0,0,0,1,1,0,1,0,Urban
880702697,0,1955-04-20,44,0,0,0,0,104490,1,F,Bachelors,Home Maker,28,Private,14190,4,Sports Car,0,35430,2,1,2,0,8,0,Urban
899830494,1,1961-02-25,38,2,14,83937,0,234151,1,F,Bachelors,Blue Collar,28,Commercial,13800,3,SUV,0,10851,2,0,0,0,10,0,Urban
666444862,1,1962-01-11,37,2,14,96188,1,0,0,F,Bachelors,Professional,49,Private,13340,1,SUV,0,0,0,1,1,0,10,0,Urban
476379522,1,1943-12-29,55,1,14,17820,0,115540,1,F,Bachelors,Home Maker,32,Private,13340,1,SUV,0,6913,1,0,3,0,8,0,Rural
142840345,2,1948-04-10,51,2,14,62894,0,228994,1,F,Bachelors,Clerical,84,Private,5990,17,Sports Car,0,0,0,1,0,0,10,0,Rural
874440593,1,1957-05-03,42,2,12,68090,1,169854,0,F,Bachelors,Blue Collar,45,Commercial,11750,1,Minivan,0,9261,1,0,3,2287,12,1,Urban
790738376,0,1954-03-25,45,2,4,25032,1,0,0,F,High School,Clerical,34,Commercial,6100,1,Pickup,1,5771,1,0,5,6195,1,1,Rural
155781501,0,1951-05-07,48,0,14,42008,0,176219,1,F,Masters,Lawyer,23,Private,10000,4,SUV,0,0,0,0,0,0,14,0,Rural
597296394,0,1945-07-12,54,0,8,90149,0,261569,1,F,Masters,Manager,17,Private,15910,4,SUV,0,0,0,0,1,0,10,0,Urban
999482663,0,1951-08-13,48,0,12,22633,0,135679,1,F,Bachelors,Manager,30,Private,16730,13,SUV,0,0,0,0,0,0,9,0,Urban
612923010,0,1949-03-03,50,0,0,0,0,109511,1,M,High School,Student,32,Private,4980,6,Minivan,0,0,0,0,0,0,1,0,Rural
514109893,0,1974-05-08,25,1,9,51544,1,0,0,F,High School,Blue Collar,44,Commercial,20630,1,SUV,0,7767,2,0,8,9776,1,1,Urban
205543280,0,1964-06-13,35,0,9,72389,0,213173,0,F,PhD,Lawyer,45,Private,13440,1,Minivan,0,8185,4,0,2,0,10,0,Urban
695833713,0,1970-04-11,29,1,8,73842,1,0,0,F,High School,Blue Collar,25,Commercial,22340,1,Sports Car,0,4769,1,0,4,3418,1,1,Urban
388238418,1,1953-12-27,45,2,0,0,1,0,0,M,High School,Student,33,Private,6000,1,Pickup,0,41818,1,1,3,4423,1,1,Urban
710752022,0,1954-10-20,45,3,17,71969,1,212081,0,F,Masters,Lawyer,44,Private,13060,6,SUV,0,0,0,0,0,0,1,0,Urban
824235589,0,1948-01-03,51,0,11,117016,0,0,0,F,Masters,Manager,23,Private,20320,4,Minivan,0,1197,2,0,6,0,8,0,Urban
616722972,0,1947-08-10,52,0,13,37295,0,163285,0,M,High School,Blue Collar,28,Commercial,6700,4,Pickup,1,0,0,0,0,0,1,0,Rural
132742099,0,1958-11-28,40,0,7,50224,0,0,0,M,High School,Blue Collar,16,Commercial,13780,1,Minivan,1,1937,2,0,6,0,5,0,Urban
82157353,0,1958-09-12,41,1,13,109957,0,260749,1,F,Masters,Lawyer,50,Private,29470,6,Sports Car,0,0,0,0,1,2328,18,1,Urban
884328607,0,1955-07-18,44,2,14,44141,0,141312,1,M,PhD,Doctor,11,Private,5900,10,Pickup,0,7401,1,0,0,0,0,0,Urban
499733944,0,1945-06-14,54,0,43,30388,0,0,0,M,Masters,Lawyer,24,Private,16580,4,Van,0,27130,2,0,0,0,13,0,Urban
719425580,0,1949-03-25,50,0,11,8345,0,0,1,M,High School,Student,39,Private,15330,10,Minivan,1,0,0,0,0,0,5,0,Rural
573931423,0,1961-11-02,38,0,14,10486,0,66515,1,M,High School,Clerical,33,Private,6350,1,Minivan,0,5702,1,0,4,4700,5,1,Urban
388050397,0,1963-01-28,36,0,12,33284,0,141018,1,F,High School,Blue Collar,68,Commercial,14640,10,SUV,0,0,0,0,0,0,10,0,Urban
125992610,0,1937-08-20,62,0,12,33713,0,171810,1,F,Bachelors,Blue Collar,26,Commercial,23470,4,Sports Car,0,41913,3,1,0,6880,15,1,Urban
594606184,0,1952-02-24,47,0,7,76462,0,229334,1,M,Bachelors,Professional,29,Private,13850,6,Minivan,1,0,0,0,0,0,7,0,Urban
674471094,0,1952-01-15,47,0,7,144957,0,420966,0,F,PhD,Doctor,22,Private,24120,3,SUV,0,0,0,0,4,0,1,0,Urban
833443761,0,1953-08-11,46,0,8,79317,0,241733,1,M,High School,Professional,5,Private,6100,1,Pickup,1,4263,2,0,7,0,6,0,Urban
673112887,0,1963-09-17,36,0,13,20891,0,134406,1,F,High School,Blue Collar,39,Commercial,5100,1,SUV,0,2949,2,0,9,3644,7,1,Urban
196628077,0,1966-01-28,33,3,0,0,0,0,1,M,High School,Student,27,Private,10160,6,Pickup,1,8118,1,0,3,0,1,0,Urban
179892685,0,1964-10-15,35,2,10,17493,1,102902,0,F,High School,Clerical,52,Private,19340,9,Minivan,0,5658,3,0,7,4758,1,1,Urban
294957776,0,1954-03-28,45,3,14,94325,0,301739,1,M,Masters,Lawyer,55,Private,6960,1,SUV,0,0,0,0,2,4875,14,1,Urban
213361324,0,1944-04-11,55,0,14,72337,0,210378,1,M,PhD,Manager,28,Commercial,22980,3,Panel Truck,0,0,0,0,2,0,11,0,Urban
234108296,0,1958-08-08,41,0,13,157237,0,0,0,F,Masters,Manager,45,Private,17410,7,Minivan,0,0,0,0,0,0,15,0,Urban
486162680,0,1959-03-15,40,1,13,5322,0,57657,1,F,Bachelors,Home Maker,32,Commercial,9960,1,Pickup,0,5489,1,0,3,0,1,0,Urban
105645072,0,1956-03-17,43,0,11,39848,0,136304,0,F,Masters,Lawyer,45,Private,18060,8,SUV,0,0,0,0,0,0,15,0,Urban
159318106,0,1956-12-16,42,1,12,117978,1,0,0,F,Bachelors,Blue Collar,17,Commercial,28700,1,SUV,0,0,0,0,0,0,7,0,Rural
858966351,0,1942-10-16,57,0,15,51737,0,167419,1,F,High School,Blue Collar,56,Private,17440,6,SUV,0,0,0,1,1,0,11,0,Rural
192744071,0,1943-01-17,56,0,12,62483,0,0,1,F,Bachelors,Manager,18,Private,20940,6,Minivan,0,0,0,0,0,0,8,0,Urban
188827017,0,1935-01-09,64,0,9,38020,0,0,1,M,High School,Blue Collar,11,Commercial,28710,7,Pickup,1,0,0,0,0,17290,3,1,Urban
250492527,0,1966-12-27,32,2,9,60050,1,212562,0,F,High School,Clerical,31,Private,11480,1,Minivan,0,17493,4,1,2,5395,1,1,Urban
764936907,0,1962-02-23,37,0,7,97266,0,252596,0,F,Bachelors,Blue Collar,21,Commercial,14930,10,Minivan,0,4048,2,0,0,0,11,0,Urban
471548802,0,1954-02-05,45,2,14,19793,0,0,1,F,High School,Home Maker,5,Private,7980,6,SUV,0,0,0,1,0,0,5,0,Urban
18938047,0,1960-03-09,39,0,14,73367,0,0,0,M,Bachelors,Professional,36,Private,12740,6,Minivan,1,3320,1,0,4,0,7,0,Urban
716232766,0,1967-02-20,32,4,15,4478,1,0,0,F,High School,Student,7,Private,6780,4,SUV,0,7181,3,0,5,2891,8,1,Urban
137443614,0,1955-09-05,44,1,9,5952,0,0,1,M,Bachelors,Student,22,Commercial,6500,4,Pickup,1,0,0,0,0,0,10,0,Urban
406695090,0,1960-01-30,39,2,14,50875,0,131770,1,F,High School,Blue Collar,23,Commercial,14100,6,Sports Car,0,0,0,0,3,0,1,0,Urban
180434966,1,1958-02-16,41,2,10,32057,0,166326,1,F,High School,Clerical,20,Private,9800,10,SUV,0,0,0,0,0,0,1,0,Rural
197424537,0,1964-09-27,35,0,7,62036,0,154297,1,M,High School,Blue Collar,5,Commercial,16370,4,Van,1,3913,2,0,7,3149,1,1,Urban
158580440,0,1935-06-15,64,0,15,40528,0,208306,1,F,High School,Blue Collar,54,Commercial,11950,7,Sports Car,0,5137,1,0,6,3602,6,1,Urban
983599846,0,1940-02-29,59,0,15,158703,0,0,0,F,PhD,Doctor,32,Private,20540,17,SUV,0,0,0,0,0,0,18,0,Urban
454217720,0,1955-10-10,44,1,11,75046,0,244819,1,M,High School,Blue Collar,56,Commercial,9000,4,Pickup,1,3288,3,0,6,2449,10,1,Urban
727995019,0,1959-04-07,40,1,12,39600,1,193495,0,F,High School,Clerical,37,Private,5460,1,Sports Car,0,4188,2,0,5,3259,1,1,Urban
896831217,0,1956-05-04,43,0,8,67109,0,219801,1,F,High School,Blue Collar,38,Commercial,8530,10,SUV,0,0,0,0,0,0,1,0,Urban
514525729,0,1951-03-31,48,0,13,75723,0,257475,1,F,Bachelors,Professional,37,Private,7210,13,Minivan,0,0,0,0,0,0,12,0,Urban
976068152,0,1961-09-10,38,0,10,75432,0,0,0,F,Bachelors,Manager,51,Private,16260,1,SUV,0,8035,3,0,0,21823,13,1,Urban
707887401,0,1951-07-22,48,0,0,0,0,0,1,M,High School,Student,47,Private,6520,3,Minivan,1,0,0,1,0,0,1,0,Rural
282526845,0,1940-03-30,59,0,11,186632,0,483645,1,M,PhD,Manager,35,Private,21730,1,Van,0,0,0,0,2,0,13,0,Urban
786289554,0,1955-12-06,43,0,8,97103,0,278248,0,F,Masters,Lawyer,17,Private,17960,4,SUV,0,3575,1,0,4,0,15,0,Urban
16380140,0,1955-11-23,43,1,0,0,1,86118,0,F,High School,Home Maker,41,Private,14240,4,SUV,0,0,0,0,1,3085,1,1,Urban
892542306,0,1944-08-15,55,0,0,0,0,68500,1,F,Bachelors,Home Maker,11,Private,8560,6,Sports Car,0,3769,2,0,5,3593,14,1,Urban
258016112,0,1964-05-29,35,3,13,64872,0,187354,1,F,High School,Clerical,44,Private,11490,1,SUV,0,0,0,0,3,0,8,0,Urban
305360927,0,1945-01-22,54,0,12,10617,0,0,1,M,High School,Student,14,Commercial,7960,10,Pickup,0,1079,2,0,2,458,9,1,Urban
755132407,2,1964-08-13,35,3,8,33799,0,148536,1,F,High School,Clerical,48,Private,13420,10,SUV,0,8174,2,0,9,0,1,0,Urban
332762693,0,1973-08-28,26,1,0,0,0,0,1,F,Bachelors,Student,10,Commercial,4100,1,Sports Car,0,11279,3,0,5,4524,6,1,Urban
953612670,0,1955-12-22,43,2,11,46224,0,173103,1,M,High School,Blue Collar,45,Commercial,11510,13,Pickup,1,0,0,1,0,4480,10,1,Urban
513623278,0,1955-12-27,43,0,8,91877,0,298385,0,F,Masters,Lawyer,5,Private,26290,16,Sports Car,0,0,0,1,2,0,18,0,Urban
385226708,0,1945-01-02,54,0,13,193895,0,445020,1,F,Masters,Lawyer,51,Private,9060,10,SUV,0,3400,3,0,0,0,15,0,Urban
220967341,0,1944-10-27,55,0,14,66964,0,0,0,M,Masters,Lawyer,47,Private,13700,6,Minivan,1,6183,3,0,3,0,18,0,Urban
585490263,0,1954-09-04,45,0,0,0,0,0,0,M,High School,Student,36,Commercial,26500,10,Panel Truck,1,0,0,0,2,0,8,0,Rural
717557168,0,1957-03-13,42,2,11,34210,0,186734,1,M,High School,Clerical,34,Private,12880,6,Minivan,1,1830,1,0,0,5619,1,1,Urban
859631331,0,1953-06-11,46,0,11,31177,0,150102,0,M,High School,Professional,41,Commercial,25420,9,Panel Truck,0,0,0,0,1,1766,1,1,Urban
137281356,0,1952-07-17,47,0,7,28654,0,144131,0,M,High School,Professional,22,Commercial,9070,6,Pickup,1,0,0,0,3,0,8,0,Rural
533779817,0,1954-09-06,45,0,12,107327,0,316035,0,F,Bachelors,Professional,38,Private,18540,1,SUV,0,0,0,0,2,0,9,0,Urban
789275794,0,1943-12-12,55,0,8,45918,0,226111,1,F,High School,Manager,52,Private,11590,11,Sports Car,0,3614,2,0,0,0,1,0,Urban
569373348,1,1956-05-17,43,2,11,24124,0,157794,1,F,High School,Blue Collar,40,Private,8140,7,SUV,0,0,0,0,0,0,1,0,Rural
777916931,0,1946-07-04,53,0,12,106830,0,0,0,M,Bachelors,Manager,28,Private,17480,13,Minivan,1,0,0,0,0,0,7,0,Urban
301401225,0,1950-09-02,49,0,13,33322,0,154892,0,F,Bachelors,Blue Collar,45,Commercial,21320,4,SUV,0,36556,1,0,4,0,10,0,Urban
999158340,0,1952-02-22,47,0,10,15249,0,145735,1,F,Masters,Home Maker,62,Private,8400,4,Sports Car,0,0,0,0,1,0,15,0,Urban
507152894,1,1958-04-14,41,3,16,38034,0,190148,1,F,PhD,Manager,30,Private,11300,6,SUV,0,5299,1,0,2,0,1,0,Urban
670502617,0,1950-07-02,49,0,14,95156,0,278953,1,M,Masters,Professional,70,Commercial,9720,6,Pickup,0,5645,3,0,0,0,15,0,Urban
95033073,0,1954-12-01,44,0,12,39852,0,125283,1,F,High School,Blue Collar,37,Commercial,7410,1,SUV,0,3704,2,0,0,0,6,0,Urban
457650286,0,1948-04-03,51,0,13,65702,0,0,0,F,Masters,Lawyer,27,Private,15820,1,SUV,0,7181,2,0,3,2262,1,1,Urban
255731304,0,1948-11-22,50,0,15,36504,0,137025,1,M,High School,Blue Collar,30,Commercial,14210,1,Minivan,1,0,0,0,0,0,8,0,Urban
195811371,0,1941-08-24,58,0,11,51870,0,0,0,M,High School,Blue Collar,36,Commercial,24520,4,Panel Truck,1,0,0,1,5,40152,1,1,Urban
57895463,0,1943-06-14,56,0,13,125795,0,0,0,M,Masters,Lawyer,52,Private,7100,1,Minivan,1,0,0,0,0,0,14,0,Urban
457758097,0,1958-08-22,41,0,14,99959,0,268154,0,F,Masters,Lawyer,13,Private,18850,6,Minivan,0,0,0,0,1,1237,11,1,Urban
930441156,0,1962-03-16,37,0,7,61790,0,0,0,M,High School,Blue Collar,32,Commercial,15150,4,Minivan,0,0,0,0,0,2876,7,1,Urban
976339643,0,1942-07-15,57,0,10,33707,0,0,0,F,High School,Blue Collar,40,Commercial,27520,12,Pickup,0,0,0,0,0,0,1,0,Rural
909194817,1,1962-08-20,37,2,0,0,1,0,0,F,High School,Student,18,Private,1500,3,SUV,0,0,0,0,3,1650,1,1,Urban
918549572,0,1965-02-09,34,1,12,68833,0,183087,1,F,Bachelors,Clerical,35,Commercial,21940,4,Pickup,0,1494,2,0,3,0,9,0,Urban
445009433,0,1950-11-12,49,0,13,28592,0,183206,1,M,High School,Clerical,31,Commercial,9260,1,Pickup,0,39892,3,1,6,14834,1,1,Urban
440161891,0,1957-01-01,42,2,13,64766,0,263986,1,F,High School,Blue Collar,20,Commercial,11840,18,SUV,0,44414,1,1,1,1796,1,1,Urban
352494327,0,1961-10-27,38,0,8,81447,0,275745,1,M,Bachelors,Blue Collar,36,Commercial,15820,6,Minivan,1,0,0,0,0,0,9,0,Rural
500969215,0,1974-03-05,25,1,12,40095,1,0,0,M,High School,Clerical,38,Commercial,22720,3,Panel Truck,1,1992,2,0,6,5177,9,1,Urban
195066900,0,1955-03-30,44,0,5,87072,0,234367,1,M,Bachelors,Professional,21,Private,14820,10,Minivan,0,0,0,0,0,0,15,0,Urban
206553302,0,1979-01-02,20,0,7,19933,0,105715,0,F,High School,Blue Collar,19,Commercial,15400,4,SUV,1,4148,1,0,5,0,9,0,Urban
336658177,1,1959-06-20,40,2,7,52423,0,150723,1,F,High School,Blue Collar,30,Private,7420,6,Sports Car,0,0,0,0,2,5287,1,1,Urban
428531409,0,1964-10-17,35,0,0,0,0,0,1,F,High School,Student,17,Private,5000,10,Sports Car,0,0,0,0,0,0,1,0,Urban
380033719,0,1962-08-25,37,0,11,80997,0,0,0,M,Bachelors,Blue Collar,47,Commercial,16290,11,Van,1,0,0,0,0,0,7,0,Urban
490636474,1,1959-06-01,40,2,6,54159,0,180764,1,M,High School,Blue Collar,65,Private,16920,10,Van,1,0,0,0,1,0,1,0,Rural
121133457,0,1945-05-12,54,0,13,62215,0,244460,1,F,High School,Blue Collar,30,Commercial,21840,1,Sports Car,0,6600,2,0,3,3008,5,1,Urban
144963475,0,1960-05-02,39,3,12,54714,0,152044,1,M,High School,Blue Collar,42,Commercial,5400,3,Minivan,0,0,0,0,1,0,1,0,Urban
349289375,0,1950-07-25,49,0,8,37356,0,133175,1,M,High School,Blue Collar,63,Commercial,6400,1,Pickup,1,7993,1,0,7,3943,6,1,Urban
3828216,0,1951-06-21,48,0,10,0,0,0,1,F,High School,Student,25,Commercial,6300,1,SUV,0,0,0,0,0,0,10,0,Rural
220536762,0,1957-09-07,42,0,13,28341,0,124838,1,M,High School,Clerical,45,Commercial,8530,4,Pickup,1,3710,3,0,7,2316,1,1,Urban
117032293,0,1962-07-23,37,3,17,6217,0,0,1,F,High School,Student,27,Commercial,22260,10,Pickup,0,0,0,1,0,5363,4,1,Urban
390106458,0,1943-04-27,56,0,13,27968,0,156795,1,F,High School,Clerical,20,Private,8260,4,SUV,0,0,0,0,0,0,10,0,Rural
113006999,0,1951-04-06,48,0,6,52275,0,169104,1,M,Bachelors,Professional,57,Private,14060,1,Minivan,0,3868,1,0,3,5051,6,1,Urban
196357678,0,1978-02-06,21,0,5,40022,0,0,0,F,Bachelors,Manager,67,Private,9360,6,Sports Car,1,0,0,0,0,6245,1,1,Urban
466727453,0,1965-11-28,33,3,12,46453,0,166667,1,M,High School,Blue Collar,47,Private,6150,10,Minivan,0,0,0,0,1,0,5,0,Urban
56143832,1,1961-06-13,38,1,13,122492,1,0,0,F,Bachelors,Professional,22,Private,33250,18,Pickup,0,0,0,0,4,0,1,0,Urban
715325953,0,1966-05-03,33,3,7,22899,1,126382,0,M,High School,Clerical,19,Private,7090,6,Pickup,1,0,0,0,0,0,5,0,Rural
357996074,0,1948-08-19,51,0,11,124550,0,330451,1,M,Masters,Lawyer,37,Private,38290,7,Minivan,0,0,0,0,1,0,10,0,Urban
670054779,0,1954-03-12,45,0,12,100822,0,290668,1,M,Bachelors,Professional,5,Private,8310,12,Minivan,0,0,0,0,0,0,7,0,Urban
303541974,0,1959-06-11,40,0,5,57063,0,0,0,F,Masters,Professional,46,Private,16250,10,Sports Car,0,0,0,0,0,2872,19,1,Urban
924126656,0,1941-08-16,58,0,14,39707,0,192089,1,M,High School,Blue Collar,29,Commercial,16870,1,Van,1,3546,1,0,6,6101,6,1,Urban
721052628,0,1960-09-01,39,0,12,87562,0,0,0,M,Bachelors,Manager,26,Commercial,10260,10,Pickup,1,0,0,0,0,0,14,0,Urban
